0.9612,0.9184,0.9614,0.9614,0.8208,0.8698,0.8527,0.9201,0.9443,0.9459
0.9499,0.8504,0.9500,0.9500,0.6713,0.7404,0.8466,0.7388,0.7567,0.9056
0.9329,0.8644,0.9329,0.9329,0.6441,0.7710,0.8494,0.6686,0.7434,0.8922
0.9824,0.9785,0.9824,0.9824,0.8290,0.8373,0.9157,0.7545,0.8720,0.8583
0.9874,0.8698,0.9874,0.9874,0.7815,0.8463,0.8250,0.7115,0.8841,0.8591
0.9807,0.9177,0.9807,0.9807,0.7450,0.8556,0.8587,0.8459,0.8841,0.9064
0.9947,0.9820,0.9947,0.9947,0.7760,0.7778,0.9066,0.9135,0.9750,0.9788
