0.9861,0.9629,0.9861,0.9861,0.8499,0.9191,0.8761,0.9499,0.9736,0.9743
0.9850,0.8842,0.9850,0.9850,0.5882,0.7558,0.8797,0.6533,0.6939,0.9500
0.9708,0.9047,0.9708,0.9708,0.4933,0.7997,0.8808,0.5027,0.6725,0.9341
0.9982,0.9976,0.9982,0.9982,0.8809,0.8904,0.9574,0.6945,0.9109,0.8834
0.9989,0.9073,0.9989,0.9989,0.7983,0.8893,0.8002,0.5052,0.9285,0.8789
0.9974,0.9626,0.9974,0.9974,0.7354,0.9064,0.8970,0.8658,0.9223,0.9420
0.9998,0.9981,0.9998,0.9998,0.7917,0.7949,0.9516,0.9089,0.9939,0.9951
