1.0000,1.0000,1.0000,1.0000,1.0000,0.9863,0.9896,0.9728,0.9997,1.0000,1.0000
1.0000,1.0000,1.0000,1.0000,1.0000,0.9926,0.9926,1.0000,0.9555,0.9555,1.0000
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0000,1.0000,1.0000,1.0000,1.0000,0.9672,0.9683,0.9990,0.9590,0.9977,0.9961
1.0000,1.0000,1.0000,1.0000,1.0000,0.9061,0.9667,1.0000,0.7576,1.0000,0.9879
1.0000,1.0000,1.0000,1.0000,1.0000,0.9132,0.9841,0.9962,0.9906,0.9924,0.9915
1.0000,1.0000,1.0000,1.0000,1.0000,0.8225,0.8246,0.9658,0.9486,0.9990,0.9978
